id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,scheduled_service,iata_code,local_code
4826,medium_airport,Gustavo Rizo Airport,20.3652992248535,-74.5062026977539,26,CU,Baracoa,yes,BCA,
4828,medium_airport,Carlos Manuel de Cespedes Airport,20.3964004516602,-76.6213989257813,203,CU,Bayamo,yes,BYM,
4829,medium_airport,Maximo Gomez Airport,22.027099609375,-78.7895965576172,335,CU,Ciego de Avila,yes,AVI,
4831,medium_airport,Jardines Del Rey Airport,22.4610004425,-78.3283996582,13,CU,Cayo Coco,yes,CCC,
4832,medium_airport,Jaime Gonzalez Airport,22.1499996185303,-80.4141998291016,102,CU,Cienfuegos,yes,CFG,
4833,medium_airport,Vilo Acuña International Airport,21.6165008545,-81.5459976196,10,CU,Cayo Largo del Sur,yes,CYO,
4834,medium_airport,Ignacio Agramonte International Airport,21.4202995300293,-77.8475036621094,413,CU,Camaguey,yes,CMW,
4835,medium_airport,Antonio Maceo International Airport,19.9698009490967,-75.8354034423828,249,CU,Santiago,yes,SCU,
4837,medium_airport,Leeward Point Field,19.906499862671,-75.207099914551,56,CU,Guantanamo Bay Naval Station,no,NBW,
4838,medium_airport,Mariana Grajales Airport,20.0853004455566,-75.1583023071289,56,CU,Guantánamo,yes,GAO,
4839,large_airport,José Martí International Airport,22.989200592041,-82.4091033935547,210,CU,Havana,yes,HAV,
4840,medium_airport,Frank Pais International Airport,20.7856006622314,-76.3151016235352,361,CU,Holguin,yes,HOG,
4841,medium_airport,Kawama Airport,23.124001,-81.301598,16,CU,Varadero,no,VRO,
4843,medium_airport,La Coloma Airport,22.3360996246338,-83.6418991088867,131,CU,Pinar del Rio,no,LCL,
4846,medium_airport,Orestes Acosta Airport,20.6539001464844,-74.9222030639649,16,CU,Moa,no,MOA,
4847,medium_airport,Sierra Maestra Airport,20.2880992889404,-77.0892028808594,112,CU,Manzanillo,yes,MZO,
4848,medium_airport,San Nicolas De Bari Airport,22.7561,-81.920898,49,CU,San Nicolás,no,QSN,
4849,medium_airport,Rafael Cabrera Airport,21.8346996307373,-82.7837982177734,79,CU,Nueva Gerona,yes,GER,
4851,medium_airport,Playa Baracoa Airport,23.0328006744,-82.5793991089,102,CU,Havana,yes,UPB,
4854,medium_airport,Abel Santamaria Airport,22.4922008514404,-79.943603515625,338,CU,Santa Clara,no,SNU,
32336,medium_airport,San Julian Air Base,22.0953006744385,-84.1520004272461,98,CU,Pinar Del Rio,no,SNJ,
4856,medium_airport,Siguanea Airport,21.642499923706,-82.9551010131836,39,CU,Isla de la Juventud,no,SZJ,
4858,medium_airport,Alberto Delgado Airport,21.7882995605469,-79.997200012207,125,CU,Trinidad,yes,TND,
4859,large_airport,Juan Gualberto Gomez International Airport,23.0344009399414,-81.435302734375,210,CU,Varadero,yes,VRA,
4860,medium_airport,Hermanos Ameijeiras Airport,20.9876003265381,-76.9357986450195,328,CU,Las Tunas,yes,VTU,
4861,medium_airport,Gerrard Smith International Airport,19.6870002746582,-79.8827972412109,8,KY,Cayman Brac,yes,CYB,
31977,medium_airport,Edward Bodden Little Cayman Airfield,19.660161,-80.088826,3,KY,Little Cayman,no,LYB,
4862,large_airport,Owen Roberts International Airport,19.2928009033,-81.3576965332,8,KY,Georgetown,yes,GCM,
4924,medium_airport,Clarence A. Bain Airport,24.2877006530762,-77.6846008300781,19,BS,Mangrove Cay,no,MAY,
4925,medium_airport,Andros Town Airport,24.6979007720947,-77.7956008911133,5,BS,,no,ASD,
4926,medium_airport,Congo Town Airport,24.158701,-77.589798,15,BS,Andros,yes,TZN,COX
4927,medium_airport,Leonard M Thompson International Airport,26.5114,-77.083503,6,BS,Marsh Harbour,yes,MHH,
4928,medium_airport,San Andros Airport,25.0538005828857,-78.0490036010742,5,BS,Andros Island,yes,SAQ,
4929,medium_airport,Spring Point Airport,22.4417991638,-73.9709014893,11,BS,Spring Point,yes,AXP,
4931,medium_airport,Treasure Cay Airport,26.745300293,-77.3912963867,8,BS,Treasure Cay,yes,TCB,
4933,medium_airport,Chub Cay Airport,25.4171009063721,-77.8808975219727,5,BS,,yes,CCZ,
4934,medium_airport,Great Harbour Cay Airport,25.7383,-77.840103,18,BS,Bullocks Harbour,no,GHC,
4935,medium_airport,South Bimini Airport,25.6998996735,-79.2647018433,10,BS,South Bimini,yes,BIM,
4936,medium_airport,Arthur's Town Airport,24.6294,-75.673797,18,BS,Arthur's Town,yes,ATC,
4937,medium_airport,New Bight Airport,24.3153,-75.452301,5,BS,Cat Island,yes,TBI,
4938,medium_airport,Colonel Hill Airport,22.7456,-74.182404,5,BS,Colonel Hill,yes,CRI,
4939,medium_airport,Exuma International Airport,23.562599,-75.877998,9,BS,Moss Town,yes,GGT,
4941,medium_airport,North Eleuthera Airport,25.474899292,-76.6835021973,13,BS,North Eleuthera,yes,ELH,
4942,medium_airport,Governor's Harbour Airport,25.2847,-76.331001,26,BS,Governor's Harbour,yes,GHB,
4943,medium_airport,Normans Cay Airport,24.594299,-76.820198,8,BS,Normans Cay,no,NMC,
4944,medium_airport,Rock Sound Airport,24.8950787333,-76.1768817902,10,BS,Rock Sound,no,RSD,
4945,medium_airport,Staniel Cay Airport,24.1690998077393,-76.4391021728516,5,BS,,no,TYM,
4946,medium_airport,Grand Bahama International Airport,26.5587005615,-78.695602417,7,BS,Freeport,yes,FPO,
4947,medium_airport,Inagua Airport,20.9750003814697,-73.6669006347656,8,BS,Matthew Town,yes,IGA,
4948,medium_airport,Deadman's Cay Airport,23.1790008545,-75.0935974121,9,BS,Deadman's Cay,yes,LGI,
4949,medium_airport,Stella Maris Airport,23.582317,-75.268621,10,BS,Stella Maris,yes,SML,
4950,medium_airport,Mayaguana Airport,22.379499,-73.013494,11,BS,Abrahams Bay,yes,MYG,
4951,large_airport,Lynden Pindling International Airport,25.039,-77.466202,16,BS,Nassau,yes,NAS,
4952,medium_airport,Duncan Town Airport,22.1818008422852,-75.7294998168945,6,BS,,no,DCT,
4954,medium_airport,San Salvador Airport,24.063299,-74.524002,24,BS,San Salvador,yes,ZSA,
4956,large_airport,Philip S. W. Goldson International Airport,17.5391006469727,-88.3081970214844,15,BZ,Belize City,yes,BZE,
300544,medium_airport,Changbaishan Airport,42.066944,127.602222,2874,CN,Baishan,yes,NBS,
4958,large_airport,Rarotonga International Airport,-21.2026996613,-159.805999756,19,CK,Avarua,yes,RAR,
4959,medium_airport,Nadi International Airport,-17.7553997039795,177.442993164063,59,FJ,Nadi,yes,NAN,
4960,medium_airport,Nausori International Airport,-18.0433006286621,178.559005737305,17,FJ,Nausori,yes,SUV,
4961,medium_airport,Labasa Airport,-16.4666996002197,179.339996337891,44,FJ,,yes,LBS,
4962,medium_airport,Fua'amotu International Airport,-21.2411994934082,-175.149993896484,126,TO,Nuku'alofa,yes,TBU,
4963,medium_airport,Lifuka Island Airport,-19.7770004272461,-174.341003417969,31,TO,Lifuka,yes,HPA,
4964,medium_airport,Vava'u International Airport,-18.5853004455566,-173.962005615234,236,TO,Vava'u Island,yes,VAV,
44578,medium_airport,Gombe Lawanti International Airport,10.298889,10.9,1590,NG,Gombe,yes,GMO,
32192,medium_airport,Warri Airport,5.59611,5.81778,242,NG,Warri,yes,QRW,
44571,medium_airport,Funafuti International Airport,-8.525,179.195999,9,TV,Funafuti,yes,FUN,
4972,medium_airport,Bonriki International Airport,1.38164,173.147003,9,KI,Tarawa,yes,TRW,
4973,medium_airport,Tabiteuea North Airport,-1.22447001934052,174.776000976563,7,KI,,no,TBF,
4974,medium_airport,Niue International Airport,-19.0790309906006,-169.925598144531,209,NU,Alofi,yes,IUE,
316547,medium_airport,Ninglang Luguhu Airport,27.5403,100.7593,10804,CN,Ninglang,no,NLH,
31215,medium_airport,Pointe Vele Airport,-14.3114004135,-178.065994263,20,WF,Futuna Island,yes,FUT,
4975,medium_airport,Hihifo Airport,-13.2383003235,-176.199005127,79,WF,Wallis Island,yes,WLS,
4976,medium_airport,Faleolo International Airport,-13.8299999237061,-172.007995605469,58,WS,Apia,yes,APW,
4977,medium_airport,Fitiuta Airport,-14.2172,-169.425003,110,AS,Fitiuta Village,yes,FTI,FAQ
4978,medium_airport,Pago Pago International Airport,-14.3310003281,-170.710006714,32,AS,Pago Pago,yes,PPG,PPG
4979,large_airport,Faa'a International Airport,-17.553699,-149.606995,5,PF,Papeete,yes,PPT,
4980,medium_airport,Rurutu Airport,-22.4340991973877,-151.360992431641,18,PF,,yes,RUR,
4981,medium_airport,Tubuai Airport,-23.3654003143311,-149.524002075195,7,PF,,yes,TUB,
4983,medium_airport,Anaa Airport,-17.3526000976563,-145.509994506836,10,PF,,yes,AAA,
4984,medium_airport,Fangatau Airport,-15.819899559021,-140.886993408203,9,PF,,no,FGU,
4985,medium_airport,Tikehau Airport,-15.1196002960205,-148.231002807617,6,PF,,yes,TIH,
4986,medium_airport,Reao Airport,-18.4659004211426,-136.440002441406,12,PF,,no,REA,
4987,medium_airport,Fakarava Airport,-16.0541000366211,-145.656997680664,13,PF,,yes,FAV,
4988,medium_airport,Manihi Airport,-14.4368000030518,-146.070007324219,14,PF,,yes,XMH,
4989,medium_airport,Totegegie Airport,-23.0799007415771,-134.889999389648,7,PF,,yes,GMR,
4990,medium_airport,Kaukura Airport,-15.6633,-146.884995,11,PF,Raitahiti,yes,KKR,
4991,medium_airport,Makemo Airport,-16.5839004516602,-143.658004760742,3,PF,,yes,MKP,
4992,medium_airport,Puka Puka Airport,-14.8094997406006,-138.813003540039,5,PF,,no,PKP,
4993,medium_airport,Takapoto Airport,-14.7095003128052,-145.246002197266,12,PF,,yes,TKP,
4994,medium_airport,Arutua Airport,-15.2482995986938,-146.617004394531,9,PF,,yes,AXR,
4995,medium_airport,Mataiva Airport,-14.8681001663208,-148.716995239258,11,PF,,yes,MVT,
4997,medium_airport,Ahe Airport,-14.4280996322632,-146.25700378418,11,PF,Ahe Atoll,yes,AHE,
5000,medium_airport,Takaroa Airport,-14.4558000564575,-145.024993896484,13,PF,,yes,TKX,
5001,medium_airport,Nuku Hiva Airport,-8.79559993743897,-140.22900390625,220,PF,,yes,NHV,
5002,medium_airport,Hiva Oa-Atuona Airport,-9.76879024506,-139.011001587,1481,PF,Hiva Oa Island,yes,AUQ,
5003,medium_airport,Bora Bora Airport,-16.4444007873535,-151.751007080078,10,PF,Motu Mute,yes,BOB,
5004,medium_airport,Rangiroa Airport,-14.9542999267578,-147.660995483398,10,PF,,yes,RGI,
5005,medium_airport,Huahine-Fare Airport,-16.6872005462646,-151.022003173828,7,PF,Fare,yes,HUH,
5006,medium_airport,Moorea Airport,-17.49,-149.761993,9,PF,,yes,MOZ,
5007,medium_airport,Hao Airport,-18.074800491333,-140.945999145508,10,PF,,yes,HOI,
5008,medium_airport,Maupiti Airport,-16.4265003204346,-152.244003295898,15,PF,,yes,MAU,
5009,medium_airport,Raiatea Airport,-16.7229,-151.466003,3,PF,Uturoa,yes,RFP,
35158,medium_airport,Gaua Island Airport,-14.2180995941,167.587005615,100,VU,Gaua Island,yes,ZGU,
5010,medium_airport,Santo Pekoa International Airport,-15.5050001144,167.220001221,184,VU,Luganville,yes,SON,
5011,large_airport,Bauerfield International Airport,-17.699301,168.320007,70,VU,Port Vila,yes,VLI,
5012,medium_airport,Tanna Airport,-19.455099105835,169.223999023438,19,VU,,yes,TAH,
32439,medium_airport,Tiga Airport,-21.0960998535156,167.804000854492,128,NC,Tiga,yes,TGJ,
30778,medium_airport,Île Art - Waala Airport,-19.7206001281738,163.660995483398,306,NC,Waala,yes,BMY,
5013,medium_airport,Koné Airport,-21.0543003082275,164.837005615234,23,NC,Koné,yes,KNQ,
5014,medium_airport,Île des Pins Airport,-22.5888996124268,167.455993652344,315,NC,Île des Pins,yes,ILP,
5015,medium_airport,Koumac Airport,-20.5463008880615,164.255996704102,42,NC,Koumac,yes,KOC,
5016,medium_airport,Lifou Airport,-20.7747993469238,167.240005493164,92,NC,Lifou,yes,LIF,
5017,large_airport,Nouméa Magenta Airport,-22.258301,166.473007,10,NC,Nouméa,yes,GEA,
5018,medium_airport,Maré Airport,-21.4817008972168,168.037994384766,141,NC,Maré,yes,MEE,
5019,medium_airport,Touho Airport,-20.7900009155273,165.259002685547,10,NC,Touho,yes,TOU,
5020,medium_airport,Ouvéa Airport,-20.6406002044678,166.572998046875,23,NC,Ouvéa,yes,UVE,
5021,medium_airport,La Tontouta International Airport,-22.0146007537842,166.212997436523,52,NC,Nouméa,yes,NOU,
5023,large_airport,Auckland International Airport,-37.008099,174.792007,23,NZ,Auckland,yes,AKL,
5024,medium_airport,Taupo Airport,-38.7397003173828,176.083999633789,1335,NZ,Taupo,yes,TUO,
5025,medium_airport,Ardmore Airport,-37.0297012329102,174.973007202148,111,NZ,Manurewa,no,AMZ,
5026,large_airport,Christchurch International Airport,-43.4893989562988,172.531997680664,123,NZ,Christchurch,yes,CHC,
5027,medium_airport,Chatham Islands-Tuuta Airport,-43.810001373291,-176.457000732422,43,NZ,Waitangi,yes,CHT,
5028,medium_airport,Dunedin International Airport,-45.928101,170.197998,4,NZ,Dunedin,yes,DUD,
5030,medium_airport,Gisborne Airport,-38.6632995605469,177.977996826172,15,NZ,Gisborne,yes,GIS,
5031,medium_airport,Glentanner Airport,-43.9067001342773,170.128005981445,1824,NZ,Glentanner Station,no,GTN,
5032,medium_airport,Hokitika Airfield,-42.7136001586914,170.985000610352,146,NZ,,yes,HKK,
5033,medium_airport,Hamilton International Airport,-37.8666992188,175.332000732,172,NZ,Hamilton,yes,HLZ,
5036,medium_airport,Kerikeri Airport,-35.2627983093262,173.912002563477,492,NZ,Kerikeri,yes,KKE,
5037,medium_airport,Kaitaia Airport,-35.0699996948242,173.285003662109,270,NZ,Kaitaia,yes,KAT,
5038,medium_airport,Alexandra Airport,-45.2117004394531,169.373001098633,752,NZ,Alexandra,no,ALR,
5039,medium_airport,Mount Cook Airport,-43.7649993896484,170.132995605469,2153,NZ,,no,MON,
5040,medium_airport,Manapouri Airport,-45.5331001281738,167.649993896484,687,NZ,,no,TEU,
5041,medium_airport,Hood Airport,-40.9733009338379,175.634002685547,364,NZ,Masterton,no,MRO,
5042,medium_airport,New Plymouth Airport,-39.0085983276367,174.179000854492,97,NZ,New Plymouth,yes,NPL,
5043,medium_airport,Hawke's Bay Airport,-39.465801,176.869995,6,NZ,Napier,yes,NPE,
5044,medium_airport,Nelson Airport,-41.2983016967773,173.220993041992,17,NZ,Nelson,yes,NSN,
5045,medium_airport,Invercargill Airport,-46.4123992919922,168.313003540039,5,NZ,Invercargill,yes,IVC,
5046,medium_airport,RNZAF Base Ohakea,-40.2060012817383,175.388000488281,164,NZ,,no,OHA,
5047,medium_airport,Oamaru Airport,-44.9700012207031,171.082000732422,99,NZ,,yes,OAM,
5049,medium_airport,Palmerston North Airport,-40.3205986022949,175.617004394531,151,NZ,,yes,PMR,
5050,medium_airport,Paraparaumu Airport,-40.9047012329102,174.988998413086,22,NZ,,no,PPQ,
5051,medium_airport,Queenstown International Airport,-45.021099,168.738998,1171,NZ,Queenstown,yes,ZQN,
5052,medium_airport,Rotorua Regional Airport,-38.1091995239258,176.317001342773,935,NZ,Rotorua,yes,ROT,
5055,medium_airport,Tauranga Airport,-37.6719017028809,176.195999145508,13,NZ,Tauranga,yes,TRG,
5056,medium_airport,Timaru Airport,-44.3027992248535,171.225006103516,89,NZ,,yes,TIU,
5057,medium_airport,Pukaki Airport,-44.2350006104,170.117996216,1575,NZ,Twitzel,no,TWZ,
5058,medium_airport,Woodbourne Airport,-41.5182991027832,173.869995117188,109,NZ,Blenheim,yes,BHE,
5060,medium_airport,Wanaka Airport,-44.722198486328,169.24600219727,1142,NZ,,yes,WKA,
5062,medium_airport,Whakatane Airport,-37.9206008911133,176.914001464844,20,NZ,,yes,WHK,
5063,large_airport,Wellington International Airport,-41.3272018433,174.804992676,41,NZ,Wellington,yes,WLG,
5064,medium_airport,Wairoa Airport,-39.0069007873535,177.406997680664,42,NZ,Wairoa,no,WIR,
5066,medium_airport,Whangarei Airport,-35.7682991027832,174.365005493164,133,NZ,,yes,WRE,
5067,medium_airport,Westport Airport,-41.7380981445313,171.580993652344,13,NZ,,yes,WSZ,
5068,medium_airport,Wanganui Airport,-39.9622001647949,175.024993896484,27,NZ,Wanganui,yes,WAG,
5069,medium_airport,Herat International Airport,34.209999,62.228298,3206,AF,Guzara,yes,HEA,
5070,medium_airport,Bagram Airfield,34.946098,69.264999,4895,AF,Bagram,no,OAI,
5071,medium_airport,Jalalabad Airport,34.399799,70.498596,1814,AF,Jalalabad,no,JAA,
5072,medium_airport,Hamid Karzai International Airport,34.565899,69.212303,5877,AF,Kabul,no,KBL,
5073,medium_airport,Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,3337,AF,Kandahar,yes,KDH,
5074,medium_airport,Maymana Zahiraddin Faryabi Airport,35.930801,64.760902,2743,AF,Maymana,no,MMZ,
5075,medium_airport,Mazar-i-Sharif International Airport,36.706902,67.209702,1284,AF,Mazar-i-Sharif,yes,MZR,
5078,medium_airport,Kunduz Airport,36.6651,68.910797,1457,AF,Kunduz,no,UND,
5079,large_airport,Bahrain International Airport,26.267295,50.63764,6,BH,Manama,yes,BAH,
5082,medium_airport,Abha International Airport,18.2404,42.656601,6858,SA,Abha,yes,AHB,
5083,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588,SA,Hofuf,yes,HOF,
5084,medium_airport,Al Baha Airport,20.2961006165,41.6343002319,5486,SA,,yes,ABT,
5085,medium_airport,Bisha Airport,19.9843997955322,42.6208992004395,3887,SA,,yes,BHH,
5087,large_airport,King Fahd International Airport,26.4712009429932,49.7979011535645,72,SA,Ad Dammam,yes,DMM,
5088,medium_airport,King Salman Abdulaziz Airport,24.4499,44.121201,3026,SA,Dawadmi,yes,DWD,
5089,large_airport,King Abdulaziz Air Base,26.2654,50.152,84,SA,Dhahran,no,DHA,
5090,medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,20,SA,Jizan,yes,GIZ,
5091,medium_airport,Gassim Airport,26.3027992248535,43.7743988037109,2126,SA,,yes,ELQ,
5092,medium_airport,Gurayat Domestic Airport,31.412413,37.278898,1672,SA,Gurayat,yes,URY,
5093,medium_airport,Ha'il Airport,27.437901,41.686298,3331,SA,Ha'il,yes,HAS,
5095,medium_airport,Jubail Airport,27.0389995574951,49.4051017761231,26,SA,Jubail,no,QJB,
5097,large_airport,King Abdulaziz International Airport,21.6796,39.156502,48,SA,Jeddah,yes,JED,
5098,medium_airport,King Khaled Military City Airport,27.9009,45.528198,1352,SA,King Khaled Military City,yes,KMC,
5099,medium_airport,King Khalid Air Base,18.2973,42.803501,6778,SA,Khamis Mushait,no,KMX,
5101,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,2151,SA,Medina,yes,MED,
5102,medium_airport,Nejran Airport,17.611400604248,44.4192008972168,3982,SA,,yes,EAM,
332512,medium_airport,Neom Bay Airport,27.927598,35.28874,29,SA,Neom,no,NUM,
5103,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174,SA,Qaisumah,yes,AQI,
5109,medium_airport,Prince Sultan Air Base,24.0627002716064,47.5805015563965,1651,SA,,no,AKH,
5111,medium_airport,Rafha Domestic Airport,29.6263999938965,43.4906005859375,1474,SA,Rafha,yes,RAH,
5112,large_airport,King Khaled International Airport,24.9575996398926,46.6987991333008,2049,SA,Riyadh,yes,RUH,
5114,medium_airport,Arar Domestic Airport,30.9066009521484,41.1381988525391,1813,SA,Arar,yes,RAE,
5116,medium_airport,Riyadh Air Base,24.7098007202148,46.7252006530762,2082,SA,Riyadh,no,XXN,
5118,medium_airport,Sharurah Airport,17.4668998718262,47.1213989257813,2363,SA,,yes,SHW,
5119,medium_airport,Al-Jawf Domestic Airport,29.7851009368896,40.0999984741211,2261,SA,Al-Jawf,yes,AJF,
5121,medium_airport,Tabuk Airport,28.3654,36.6189,2551,SA,Tabuk,yes,TUU,
5122,medium_airport,Ta’if Regional Airport,21.483001,40.543442,4848,SA,Ta’if,yes,TIF,
5125,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,SA,Turaif,yes,TUI,
5127,medium_airport,Wadi Al Dawasir Airport,20.5042991638,45.1996002197,2062,SA,,yes,WAE,
5128,medium_airport,Al Wajh Domestic Airport,26.198601,36.476398,66,SA,Al Wajh,yes,EJH,
5129,medium_airport,Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,24.144199,38.0634,26,SA,Yanbu,yes,YNB,
5130,medium_airport,Abadan Airport,30.367887,48.230075,10,IR,Abadan,yes,ABD,
5131,medium_airport,Dezful Airport,32.434399,48.397598,474,IR,Dezful,yes,DEF,
5132,medium_airport,Aghajari Airport,30.7444,49.6772,88,IR,Aghajari,no,AKW,
5133,medium_airport,Gachsaran Airport,30.337600708,50.827999115,2414,IR,Gachsaran,no,GCH,
5134,medium_airport,Shahid Asiyaee Airport,32.001719,49.268599,1206,IR,Masjed Soleyman,no,QMJ,
5136,medium_airport,Mahshahr Airport,30.5562,49.151901,8,IR,Mahshahr,yes,MRX,
5137,medium_airport,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,66,IR,Ahvaz,yes,AWZ,
5138,medium_airport,Abu Musa Island Airport,25.8757,55.033001,23,IR,Abu Musa,yes,AEU,
5139,medium_airport,Bushehr Airport,28.9447994232,50.8345985413,68,IR,Bushehr,yes,BUZ,
5142,medium_airport,Jam Airport,27.820499420166,52.3521995544434,2173,IR,Kangan,no,KNR,
5143,medium_airport,Kish International Airport,26.5261993408,53.9802017212,101,IR,Kish Island,yes,KIH,
5144,medium_airport,Bandar Lengeh Airport,26.531999588,54.824798584,67,IR,Bandar Lengeh,yes,BDH,
5145,medium_airport,Persian Gulf International Airport,27.379601,52.737701,27,IR,Asalouyeh,yes,PGU,
5146,medium_airport,Khark Island Airport,29.2602996826172,50.3238983154297,17,IR,,no,KHK,
5147,medium_airport,Sirri Island Airport,25.908899307251,54.5393981933594,43,IR,,no,SXI,
5148,medium_airport,Lavan Island Airport,26.8103008270264,53.3563003540039,76,IR,,no,LVP,
5149,medium_airport,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282,4307,IR,Kermanshah,yes,KSH,
5150,medium_airport,Ilam Airport,33.5866012573242,46.4048004150391,4404,IR,Ilam,no,IIL,
5151,medium_airport,Khoram Abad Airport,33.4353981018066,48.282901763916,3782,IR,,yes,KHD,
5152,medium_airport,Sanandaj Airport,35.2458992004395,47.0092010498047,4522,IR,,yes,SDG,
5155,medium_airport,Kashan Airport,33.895302,51.577,3465,IR,Kashan,yes,KKS,
5156,medium_airport,Esfahan Shahid Beheshti International Airport,32.7508010864258,51.8613014221191,5059,IR,Isfahan,yes,IFN,
5158,medium_airport,Shahrekord Airport,32.2971992493,50.8422012329,6723,IR,Shahrekord,no,CQD,
5159,medium_airport,Sardar-e-Jangal Airport,37.323333,49.617778,-40,IR,Rasht,yes,RAS,
5160,medium_airport,Hamadan Airport,34.869202,48.552502,5755,IR,Hamadan,yes,HDM,
5166,large_airport,Imam Khomeini International Airport,35.4160995483398,51.1521987915039,3305,IR,Tehran,yes,IKA,
5168,large_airport,Mehrabad International Airport,35.6892013549805,51.3134002685547,3962,IR,Tehran,yes,THR,
5169,medium_airport,Qazvin Airport,36.240101,50.0471,4184,IR,Qazvin,no,GZW,
5171,medium_airport,Payam International Airport,35.7761,50.826698,4170,IR,Karaj,yes,PYK,
5172,medium_airport,Bandar Abbas International Airport,27.2182998657227,56.377799987793,22,IR,Bandar Abbas,yes,BND,
5173,medium_airport,Jiroft Airport,28.7269001007,57.67029953,2663,IR,Jiroft,no,JYR,
5174,medium_airport,Kerman Airport,30.2744007111,56.9510993958,5741,IR,Kerman,yes,KER,
5175,medium_airport,Bam Airport,29.0841999053955,58.4500007629395,3231,IR,,yes,BXR,
5178,medium_airport,Rafsanjan Airport,30.297700881958,56.0511016845703,5298,IR,,yes,RJN,
5179,medium_airport,Sirjan Airport,29.5508995056152,55.6726989746094,5846,IR,,no,SYJ,
5180,medium_airport,Birjand Airport,32.8981018066406,59.2661018371582,4952,IR,Birjand,yes,XBJ,
5181,medium_airport,Sarakhs Airport,36.5012016296387,61.0648994445801,945,IR,Sarakhs,no,CKT,
5183,large_airport,Mashhad International Airport,36.2351989746094,59.640998840332,3263,IR,Mashhad,yes,MHD,
5184,medium_airport,Bojnord Airport,37.4930000305176,57.3082008361816,3499,IR,Bojnord,yes,BJB,
5185,medium_airport,Sabzevar National Airport,36.168098449707,57.5951995849609,3010,IR,Sabzevar,yes,AFZ,
5186,medium_airport,Tabas Airport,33.6678009033,56.8927001953,2312,IR,Tabas,no,TCX,
5188,medium_airport,Gorgan Airport,36.9094009399,54.4012985229,-24,IR,Gorgan,no,GBT,
5190,medium_airport,Noshahr Airport,36.6632995605469,51.4646987915039,-61,IR,,yes,NSH,
5191,medium_airport,Ramsar Airport,36.9099006652832,50.6795997619629,-70,IR,,yes,RZR,
5192,medium_airport,Sari Dasht-e Naz International Airport,36.644408,53.188761,35,IR,Sari,yes,SRY,
5193,medium_airport,Fasa Airport,28.8917999267578,53.7233009338379,4261,IR,Fasa,no,FAZ,
5195,medium_airport,Lar Airport,27.6747,54.383301,2641,IR,Lar,yes,LRR,
5196,medium_airport,Lamerd Airport,27.3727,53.188801,1337,IR,Lamerd,yes,LFM,
5197,large_airport,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,4927,IR,Shiraz,yes,SYZ,
5198,medium_airport,Yasouj Airport,30.700500488281,51.545101165771,5939,IR,Yasouj,no,YES,
5200,medium_airport,Ardabil Airport,38.3256988525,48.4244003296,4315,IR,Ardabil,yes,ADU,
5203,medium_airport,Urmia Airport,37.6680984497,45.0686988831,4343,IR,Urmia,yes,OMH,
5204,large_airport,Tabriz International Airport,38.1338996887207,46.2350006103516,4459,IR,Tabriz,yes,TBZ,
5205,medium_airport,Zanjan Airport,36.7737007141,48.3594017029,5382,IR,Zanjan,no,JWN,
5206,medium_airport,Shahid Sadooghi Airport,31.9048995972,54.2765007019,4054,IR,Yazd,yes,AZD,
5207,medium_airport,Zabol Airport,31.098301,61.5439,1628,IR,Zabol,no,ACZ,
5208,medium_airport,Konarak Airport,25.4433002472,60.3820991516,43,IR,Chabahar,yes,ZBR,
5209,medium_airport,Zahedan International Airport,29.475700378418,60.9062004089356,4564,IR,Zahedan,yes,ZAH,
5210,medium_airport,Iranshahr Airport,27.236099,60.720001,2040,IR,Iranshahr,no,IHR,
5212,large_airport,Queen Alia International Airport,31.7226009369,35.9931983948,2395,JO,Amman,yes,AMM,
5213,medium_airport,Amman-Marka International Airport,31.9727001190186,35.9916000366211,2555,JO,Amman,yes,ADJ,
5214,medium_airport,Aqaba King Hussein International Airport,29.6116008758545,35.0181007385254,175,JO,Aqaba,yes,AQJ,
32108,medium_airport,Ahmed Al Jaber Air Base,28.9347991943,47.7919006348,409,KW,Ahmed Al Jaber AB,no,XIJ,
5220,large_airport,Kuwait International Airport,29.2266006469727,47.9688987731934,206,KW,Kuwait City,yes,KWI,
5222,large_airport,Beirut Rafic Hariri International Airport,33.8208999633789,35.4883995056152,87,LB,Beirut,yes,BEY,
5223,medium_airport,Rene Mouawad Air Base / Kleyate Airport,34.589298,36.011299,75,LB,Tripoli,no,KYE,
299738,large_airport,Duqm International Airport,19.501944,57.634167,364,OM,Duqm,yes,DQM,
299747,large_airport,Mussanah Airport,23.640556,57.4875,372,OM,Al Masna'ah,no,MNH,
5226,large_airport,Abu Dhabi International Airport,24.443764,54.651718,88,AE,Abu Dhabi,yes,AUH,
5227,medium_airport,Al Bateen Executive Airport,24.428301,54.458099,16,AE,Abu Dhabi,no,AZI,
